,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp,,
8,5426,Solana,SOL,solana,326,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,340434806.8,511616946.1,,9,,,2022-06-07T18:37:00.000Z,39.79810837,1785048125,-3.7993,1.8580902,-4.98714716,-13.54797197,-47.6395402,-64.93014078,-54.44125057,13548661336,1.099,20361386668,2022-06-07T18:37:00.000Z,,,,,,38:48.0,,
9,74,Dogecoin,DOGE,dogecoin,482,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,1.32671E+11,1.32671E+11,,10,,,2022-06-07T18:38:00.000Z,0.080468484,432924860.2,-11.9825,0.55191644,-2.00705488,-6.83708895,-35.80753013,-44.4156963,-33.91484954,10675815229,0.8646,10675815229,2022-06-07T18:38:00.000Z,,,,,,38:48.0,,
10,6636,Polkadot,DOT,polkadot-new,350,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,987579315,1103303471,,11,904869778,8356129057,2022-06-07T18:38:00.000Z,9.234620561,386732585.9,-3.9399,1.26359478,-2.82233295,-10.81192423,-31.09202015,-53.44901574,-47.94433799,9119920248,0.7386,10188588922,2022-06-07T18:38:00.000Z,2502,Huobi Token,HT,huobi-token,0xa2c49cee16a5e5bdefde931107dc1fae9f7773e3,38:48.0,,
11,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,445,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem']",,273401.6049,273401.6049,,12,,,2022-06-07T18:37:00.000Z,30161.03189,292309917.4,2.3064,0.90316283,-3.54222023,-5.67628978,-12.4213568,-29.48318509,-28.26003489,8246074525,0.6678,8246074525,2022-06-07T18:37:00.000Z,1027,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,38:48.0,,
12,1958,TRON,TRX,tron,615,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'bnb-chain']",,92796456495,92796456748,,13,71659659264,5852148887,2022-06-07T18:37:00.000Z,0.081665877,812200353.5,5.4962,0.43931136,-0.64085588,1.14379836,-6.10424614,28.82453354,34.21694527,7578303960,0.6111,7578303981,2022-06-07T18:37:00.000Z,,,,,,38:48.0,,
13,5805,Avalanche,AVAX,avalanche,265,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",720000000,280921675.1,404229626.5,,14,,,2022-06-07T18:37:00.000Z,24.67700933,788236728.7,2.0008,1.8217388,-3.98771733,-6.95792933,-52.8502489,-71.40981105,-68.14709472,6932306798,0.559,17767446718,2022-06-07T18:37:00.000Z,1839,BNB,BNB,bnb,0x1ce0c2827e2ef14d5c4f29a091d735a204794041,38:48.0,,
14,4943,Dai,DAI,multi-collateral-dai,990,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,6888810729,6888810729,,15,,,2022-06-07T18:38:00.000Z,1.000791946,317504729.2,30.7126,0.04766137,0.07775678,0.08895858,0.0925436,0.14422025,0.08664011,6894266295,0.5583,6894266295,2022-06-07T18:38:00.000Z,1027,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,38:48.0,,
0,1,Bitcoin,BTC,bitcoin,9524,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000,19060981,19060981,,1,,,2022-06-07T18:39:00.000Z,30187.53783,30934286912,0.5009,0.93803852,-3.56830031,-5.65566364,-12.49411632,-29.34892023,-28.24020692,5.75404E+11,46.3942,6.33938E+11,2022-06-07T18:39:00.000Z,,,,,,39:18.5,,
1,1027,Ethereum,ETH,ethereum,5742,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,121085951.4,121085951.4,,2,,,2022-06-07T18:38:00.000Z,1804.336374,19206926151,18.8392,1.379591,-2.91102144,-7.84548107,-29.54261852,-44.25361275,-33.69213685,2.1848E+11,17.6941,2.1848E+11,2022-06-07T18:38:00.000Z,,,,,,39:18.5,,
2,825,Tether,USDT,tether,34391,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,72420549553,79713622660,,3,,,2022-06-07T18:38:00.000Z,0.999293506,52175215047,4.4979,0.00399959,-0.00506053,-0.00455696,-0.0507273,-0.10025398,-0.10427835,72369384897,5.8361,79657305494,2022-06-07T18:38:00.000Z,1027,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,39:18.5,,
3,3408,USD Coin,USDC,usd-coin,4309,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,53761044080,53761044080,,4,,,2022-06-07T18:38:00.000Z,1.000385187,4905115114,7.426,0.02322034,0.05242452,0.01976749,0.00188281,0.06844269,0.06260863,53781752157,4.3372,53781752157,2022-06-07T18:38:00.000Z,1027,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,39:18.5,,
4,1839,BNB,BNB,bnb,941,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",165116760,163276974.6,163276974.6,,5,,,2022-06-07T18:38:00.000Z,287.1054359,1720825008,44.373,1.20501774,-4.74983736,-10.67858365,-19.80363284,-32.51778334,-27.12475333,46877706978,3.7803,47405919359,2022-06-07T18:38:00.000Z,,,,,,39:18.5,,
5,2010,Cardano,ADA,cardano,453,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000,33739028516,34277702082,,6,,,2022-06-07T18:38:00.000Z,0.622822735,1302131475,-0.6857,1.4552471,4.05375276,2.4910049,-17.24987989,-40.84694901,-26.23472554,21013434032,1.6946,28027023095,2022-06-07T18:38:00.000Z,1839,BNB,BNB,bnb,0x3ee2200efb3400fabb9aacf31297cbdd1d435d47,39:18.5,,
6,52,XRP,XRP,xrp,734,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",1E+11,48343101197,99989535142,,7,,,2022-06-07T18:38:00.000Z,0.400868142,1311470811,11.7157,1.27829499,0.86617631,-3.86812846,-29.98724144,-47.0883752,-47.4455628,19379209177,1.5628,40086814246,2022-06-07T18:38:00.000Z,1839,BNB,BNB,bnb,0x1d2f0da169ceb9fc7b3144628db156f3f6c60dbe,39:18.5,,
7,4687,Binance USD,BUSD,binance-usd,3812,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,18158120131,18158120131,,8,,,2022-06-07T18:38:00.000Z,0.999343964,5130432348,14.0245,-0.16391214,-0.02721146,0.01392813,-0.16936458,-0.14051022,0.04358525,18146207757,1.4696,18146207757,2022-06-07T18:38:00.000Z,1839,BNB,BNB,bnb,BUSD-BD1,39:18.5,,
8,5426,Solana,SOL,solana,326,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,340434806.8,511616946.1,,9,,,2022-06-07T18:38:00.000Z,39.78735693,1785298597,-3.7909,1.84396127,-4.99884361,-13.55890369,-47.68480402,-64.90696182,-54.44761673,13545001171,1.0923,20355886047,2022-06-07T18:38:00.000Z,,,,,,39:18.5,,
9,74,Dogecoin,DOGE,dogecoin,482,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,1.32671E+11,1.32671E+11,,10,,,2022-06-07T18:38:00.000Z,0.080468484,432924860.2,-11.9825,0.55191644,-2.00705488,-6.83708895,-35.80753013,-44.4156963,-33.91484954,10675815229,0.8646,10675815229,2022-06-07T18:38:00.000Z,,,,,,39:18.5,,
10,6636,Polkadot,DOT,polkadot-new,350,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,987579315,1103303471,,11,904869778,8356129057,2022-06-07T18:38:00.000Z,9.234620561,386732585.9,-3.9399,1.26359478,-2.82233295,-10.81192423,-31.09202015,-53.44901574,-47.94433799,9119920248,0.7386,10188588922,2022-06-07T18:38:00.000Z,2502,Huobi Token,HT,huobi-token,0xa2c49cee16a5e5bdefde931107dc1fae9f7773e3,39:18.5,,
11,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,445,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem']",,273401.6049,273401.6049,,12,,,2022-06-07T18:38:00.000Z,30157.48042,293240345.2,2.6376,0.89284356,-3.55670831,-5.69957805,-12.44103424,-29.48180135,-28.26667822,8245103547,0.6678,8245103547,2022-06-07T18:38:00.000Z,1027,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,39:18.5,,
12,1958,TRON,TRX,tron,615,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'bnb-chain']",,92796456495,92796456748,,13,71659659264,5851898489,2022-06-07T18:38:00.000Z,0.081662382,812073184.4,5.4625,0.44691594,-0.64004921,1.15186229,-6.15440102,28.87227502,34.22136156,7577979705,0.6111,7577979725,2022-06-07T18:38:00.000Z,,,,,,39:18.5,,
13,5805,Avalanche,AVAX,avalanche,265,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",720000000,280921675.1,404229626.5,,14,,,2022-06-07T18:38:00.000Z,24.67665322,788258506.9,1.9987,1.85337161,-3.96411908,-6.9575044,-52.90060505,-71.38110894,-68.15138348,6932206757,0.559,17767190315,2022-06-07T18:38:00.000Z,1839,BNB,BNB,bnb,0x1ce0c2827e2ef14d5c4f29a091d735a204794041,39:18.5,,
14,4943,Dai,DAI,multi-collateral-dai,990,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,6888810729,6888810729,,15,,,2022-06-07T18:38:00.000Z,1.000791946,317504729.2,30.7126,0.04766137,0.07775678,0.08895858,0.0925436,0.14422025,0.08664011,6894266295,0.5583,6894266295,2022-06-07T18:38:00.000Z,1027,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,39:18.5,,
0,1,Bitcoin,BTC,bitcoin,9524,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000,19060981,19060981,,1,,,2022-06-07T19:07:00.000Z,30229.47688,30928462346,-0.2844,0.99350643,-3.4560417,-4.58242677,-12.44845229,-29.79485506,-28.07807658,5.76203E+11,46.4496,6.34819E+11,2022-06-07T19:07:00.000Z,,,,,,07:48.4,,
1,1027,Ethereum,ETH,ethereum,5742,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,121085951.4,121085951.4,,2,,,2022-06-07T19:06:00.000Z,1807.948004,19275239163,18.2766,1.52754183,-2.79590267,-6.60078591,-29.40999428,-44.59019124,-33.29425401,2.18917E+11,17.6476,2.18917E+11,2022-06-07T19:06:00.000Z,,,,,,07:48.4,,
2,825,Tether,USDT,tether,34391,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,72420549553,79713622660,,3,,,2022-06-07T19:06:00.000Z,0.999327287,52202716403,3.9589,0.00501979,-0.0049381,-0.00373133,-0.04841667,-0.10553675,-0.09214941,72371831306,5.8358,79659998268,2022-06-07T19:06:00.000Z,1027,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,07:48.4,,
3,3408,USD Coin,USDC,usd-coin,4309,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,53761044080,53761044080,,4,,,2022-06-07T19:06:00.000Z,1.000327425,4896021896,6.5623,0.02269207,0.02698726,0.03166632,0.00333503,0.03343721,0.04685953,53778646792,4.3365,53778646792,2022-06-07T19:06:00.000Z,1027,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,07:48.4,,
4,1839,BNB,BNB,bnb,941,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",165116760,163276974.6,163276974.6,,5,,,2022-06-07T19:06:00.000Z,287.7666894,1733070861,45.3748,1.44695827,-4.40309079,-9.91255048,-19.62969265,-32.97779066,-26.99461828,46985674451,3.7853,47515103397,2022-06-07T19:06:00.000Z,,,,,,07:48.4,,
5,2010,Cardano,ADA,cardano,453,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000,33739028516,34277702082,,6,,,2022-06-07T19:06:00.000Z,0.6224522,1301247600,-1.262,1.55905192,3.87098084,3.61776832,-17.24842144,-41.243409,-26.12961269,21000932518,1.6934,28010348991,2022-06-07T19:06:00.000Z,1839,BNB,BNB,bnb,0x3ee2200efb3400fabb9aacf31297cbdd1d435d47,07:48.4,,
6,52,XRP,XRP,xrp,734,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",1E+11,48343101197,99989535142,,7,,,2022-06-07T19:07:00.000Z,0.405406546,1340171025,13.4279,2.06045223,2.03546902,-1.97338043,-29.14839354,-46.81906577,-46.77853454,19598609697,1.5789,40540654637,2022-06-07T19:07:00.000Z,1839,BNB,BNB,bnb,0x1d2f0da169ceb9fc7b3144628db156f3f6c60dbe,07:48.4,,
7,4687,Binance USD,BUSD,binance-usd,3812,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,18158120131,18158120131,,8,,,2022-06-07T19:07:00.000Z,1.000586212,5151074838,13.8942,0.13287048,0.10305616,-0.0271799,-0.05586565,0.16134077,0.12520681,18168764632,1.4646,18168764632,2022-06-07T19:07:00.000Z,1839,BNB,BNB,bnb,BUSD-BD1,07:48.4,,
8,5426,Solana,SOL,solana,326,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,340434806.8,511616946.1,,9,,,2022-06-07T19:06:00.000Z,39.60035483,1778528023,-4.893,1.28522982,-5.28279149,-12.86845051,-48.07519789,-65.47986645,-54.48053407,13481339146,1.0871,20260212603,2022-06-07T19:06:00.000Z,,,,,,07:48.4,,
9,74,Dogecoin,DOGE,dogecoin,482,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,1.32671E+11,1.32671E+11,,10,,,2022-06-07T19:07:00.000Z,0.080742522,430439269.2,-12.3654,0.90931236,-1.4649573,-5.99278419,-35.71402662,-44.90326821,-33.64972425,10712172094,0.8635,10712172094,2022-06-07T19:07:00.000Z,,,,,,07:48.4,,
10,6636,Polkadot,DOT,polkadot-new,350,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,987579315,1103303471,,11,904869778,8363301639,2022-06-07T19:07:00.000Z,9.242547207,388226233.9,-3.8912,1.15149396,-2.59375625,-9.57885316,-31.19635435,-53.83801123,-47.71777077,9127748439,0.7358,10197334418,2022-06-07T19:07:00.000Z,2502,Huobi Token,HT,huobi-token,0xa2c49cee16a5e5bdefde931107dc1fae9f7773e3,07:48.4,,
11,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,445,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem']",,273401.6049,273401.6049,,12,,,2022-06-07T19:06:00.000Z,30180.81686,291775743.1,2.0492,0.96355113,-3.53151866,-4.61945708,-12.56318931,-29.89883744,-28.04979562,8251483768,0.6652,8251483768,2022-06-07T19:06:00.000Z,1027,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,07:48.4,,
12,1958,TRON,TRX,tron,615,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'bnb-chain']",,92796456495,92796456748,,13,71659659264,5842997572,2022-06-07T19:06:00.000Z,0.081538171,813259906.1,5.6008,0.4557326,-0.51246674,1.31901523,-6.72831278,28.4027372,34.34551184,7566453366,0.6096,7566453386,2022-06-07T19:06:00.000Z,,,,,,07:48.4,,
13,5805,Avalanche,AVAX,avalanche,265,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",720000000,280921675.1,404229626.5,,14,,,2022-06-07T19:06:00.000Z,24.56514342,786803422.9,1.0774,1.34449084,-4.49710777,-6.13736324,-53.64037387,-71.91815181,-68.15588041,6900881238,0.556,17686903259,2022-06-07T19:06:00.000Z,1839,BNB,BNB,bnb,0x1ce0c2827e2ef14d5c4f29a091d735a204794041,07:48.4,,
14,4943,Dai,DAI,multi-collateral-dai,990,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,6888810729,6888810729,,15,,,2022-06-07T19:06:00.000Z,1.000323384,321644371.8,32.5414,0.02610163,0.04480435,0.08723699,0.00997777,0.02865928,0.02301375,6891038457,0.5555,6891038457,2022-06-07T19:06:00.000Z,1027,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,07:48.4,,
0,1,Bitcoin,BTC,bitcoin,9524,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000,19060981,19060981,,1,,,2022-06-07T19:08:00.000Z,30249.6218,30964080710,-0.1653,1.04110721,-3.3737335,-4.51219097,-12.40161932,-29.75637512,-28.02387282,5.76587E+11,46.4805,6.35242E+11,2022-06-07T19:08:00.000Z,,,,,,08:18.8,,
